Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"PALACIOS, TOMAS",113951,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,"PERREAULT, DAVID J",91892,5,0,0,11,0,0,0
"Electrical Engineering and Computer Sciences, Department of","JACKSON, DANIEL",60492,"SATYANARAYAN, ARVIND",845324,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LEISERSON, CHARLES E",66842,"MILLER, ROBERT C",156619,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","LEISERSON, CHARLES E",66842,"RIVEST, RONALD L",98082,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"ALIZADEH ATTAR, MOHAMMADREZA",789742,2,0,0,2,1,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"AMARASINGHE, SAMAN P",1745,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"BALAKRISHNAN, HARI",4077,0,0,0,2,0,12,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"DEWITT, DAVID J",842327,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"EMER, JOEL S",488079,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"GIFFORD, DAVID K",44443,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"JEGELKA, STEFANIE SABRINA",789740,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"KRASKA, TIM",558331,6,0,0,2,1,0,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"RUS, DANIELA L",175959,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","MADDEN, SAMUEL R",72171,"SOLAR LEZAMA, ARMANDO",289378,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","OPPENHEIM, ALAN V",74252,"OLIVER, WILLIAM D",1108296,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","OPPENHEIM, ALAN V",74252,"VERGHESE, GEORGE C",92265,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","HORN, BERTHOLD K. P",75480,"AKINWANDE, AKINTUNDE I",113445,0,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","RINARD, MARTIN C",79281,"BARZILAY, REGINA",7865,0,0,0,0,1,1,0
"Electrical Engineering and Computer Sciences, Department of","RINARD, MARTIN C",79281,"CARBIN, MICHAEL JAMES",824718,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","RINARD, MARTIN C",79281,"JAAKKOLA, TOMMI S",50192,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","RINARD, MARTIN C",79281,"KATABI, DINA",53288,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","RINARD, MARTIN C",79281,"SOLAR LEZAMA, ARMANDO",289378,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","ORLANDO, TERRY PHILIP",88335,"O'BRIEN, KEVIN",856127,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","ORLANDO, TERRY PHILIP",88335,"OLIVER, WILLIAM D",1108296,15,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","PERREAULT, DAVID J",91892,"KIRTLEY, JAMES L",54070,1,0,0,4,0,0,0
"Electrical Engineering and Computer Sciences, Department of","PERREAULT, DAVID J",91892,"LANG, JEFFREY H",58424,5,0,0,11,0,0,0
"Electrical Engineering and Computer Sciences, Department of","PERREAULT, DAVID J",91892,"LEEB, STEVEN B",152565,0,0,0,0,0,4,0
"Electrical Engineering and Computer Sciences, Department of","PERREAULT, DAVID J",91892,"VERGHESE, GEORGE C",92265,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","VERGHESE, GEORGE C",92265,"HELDT, THOMAS",627137,1,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","VERGHESE, GEORGE C",92265,"OPPENHEIM, ALAN V",74252,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","VERGHESE, GEORGE C",92265,"PERREAULT, DAVID J",91892,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LOZANO-PEREZ, TOMAS",95122,"KAELBLING, LESLIE P",149514,8,0,0,17,2,0,0
"Electrical Engineering and Computer Sciences, Department of","LYNCH, NANCY ANN",95831,"BERGGREN, KARL K",9467,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","LYNCH, NANCY ANN",95831,"MEDARD, MURIEL",106318,1,0,0,0,0,3,0
"Electrical Engineering and Computer Sciences, Department of","LYNCH, NANCY ANN",95831,"SHUN, JULIAN",827678,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","WHITE, JACOB K",96690,"ADALSTEINSSON, ELFAR",112328,7,0,0,11,0,0,0
"Electrical Engineering and Computer Sciences, Department of","WHITE, JACOB K",96690,"BONING, DUANE S",11597,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","WHITE, JACOB K",96690,"DANIEL, LUCA",138781,4,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","RIVEST, RONALD L",98082,"ABELSON, HAROLD",105363,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","RIVEST, RONALD L",98082,"LEISERSON, CHARLES E",66842,0,1,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","RIVEST, RONALD L",98082,"MICALI, SILVIO",106867,0,0,0,0,0,1,0
