Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mechanical Engineering, Department of","SARMA, SANJAY E",121468,,,,,,,,,
"Mechanical Engineering, Department of","SCHMIDT, HENRIK",289259,,,,,,,,,
"Mechanical Engineering, Department of","SCLAVOUNOS, PAUL D",102994,,,,,,,,,
"Mechanical Engineering, Department of","SUDHIR, VIVISHEK",837222,,,,,,,,,
"Mechanical Engineering, Department of","VAN REES, WIM MARINUS",827686,,,,,,,,,
"Mechanical Engineering, Department of","VANDIVER, JOHN KIM",127333,,,,,,,,,
"Mechanical Engineering, Department of","WALLACE, DAVID",289640,,,,,,,,,
"Mechanical Engineering, Department of","WANG, SHERRIE",1977479,,,,,,,,,
"Mechanical Engineering, Department of","WIERZBICKI, TOMASZ",114961,,,,,,,,,
"Mechanical Engineering, Department of","WILLIAMS, JAMES H",837363,,,,,,,,,
"Mechanical Engineering, Department of","YANNAS, IOANNIS V",100111,,,,,,,,,
"Mechanical Engineering, Department of","YOUCEF-TOUMI, KAMAL",130531,,,,,,,,,
"Mechanical Engineering, Department of","YUE, DICK K. P",100652,,,,,,,,,
