Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Chicago, The","CAPRIOLI, DAMIANO",801770,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Chicago, The","ROSNER, ROBERT",81108,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Delaware,"MARUCA, BENNETT ANDREW",815154,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Delaware,"MATTHAEUS, WILLIAM H",100702,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Iowa, The","HALEKAS, JASPER S",632485,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Iowa, The","HOWES, GREGORY G",213266,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Maryland, College Park","CHILDS, ANDREW",764425,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Maryland, College Park","DAHLIN, JOEL TIMOTHY",985547,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Maryland, College Park","DRAKE, JAMES F",28140,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,"University of Maryland, College Park","TRIVISA, KONSTANTINA",598742,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of New Hampshire,"SMITH, CHARLES W",303108,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of New Hampshire,"SPENCE, HARLAN",415125,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Rochester,"BLACKMAN, ERIC",10446,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"BOLDYREV, STANISLAV",178119,3,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"EGEDAL, JAN",140806,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"FOREST, CARY B",142442,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"LAZARIAN, ALEXANDRE",277612,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"ZHDANKIN, VLADIMIR",1135208,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,University of Wisconsin - Madison,"ZWEIBEL, ELLEN G",131217,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,West Virginia University,"CASSAK, PAUL A",231592,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,West Virginia University,"SCIME, EARL E",122192,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Cornell University,"HAMMER, DAVID A",42660,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Cornell University,"KUSSE, BRUCE R",237137,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","HARE, JACK",1401903,Cornell University,"LAVINE, ERIC S",1913448,1,0,0,0,0,0,0
