Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Chemical Engineering, Department of","ANDERSON, DANIEL GRIFFITH",412267,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Earth, Atmospheric and Planetary Sciences, Department of","ANDRADE LIMA, EDUARDO",779055,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Chemistry, Department of","BAWENDI, MOUNGI G",6075,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Brain and Cognitive Sciences, Department of","CHUNG, KWANGHUN",627127,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Materials Science and Engineering, Department of","FINK, YOEL",37997,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Biological Engineering, Department of","LANGER, ROBERT S",83112,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","JASANOFF, ALAN PRADIP",61378,"Earth, Atmospheric and Planetary Sciences, Department of","WEISS, BENJAMIN P",171439,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,"Physics, Department of","FISHER, PETER H",142162,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,"Political Science, Department of","FRAVEL, MARIS TAYLOR",142698,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","LESTER, RICHARD K",152796,"Management, Sloan School of","HUANG, YASHENG",51003,1,0,0,0,0,0,0
