Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","BANERJEE, ABHIJIT",132352,Massachusetts Institute of Technology,"FINKELSTEIN, AMY",32612,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Massachusetts Institute of Technology,"OLKEN, BENJAMIN",175961,9,0,0,0,0,0,1
"Economics, Department of","BANERJEE, ABHIJIT",132352,Massachusetts Institute of Technology,"SCHILBACH, FRANK",789739,2,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Northeastern University,"JAKUBOWSKI, ALEKSANDRA",1723795,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Northwestern University,"GOLUB, BENJAMIN",787625,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Northwestern University,"KARLAN, DEAN SPENCER",149795,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Northwestern University,"UDRY, CHRISTOPHER R",110427,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Stanford University,"CHANDRASEKHAR, ARUN G",612329,9,0,0,0,0,0,1
"Economics, Department of","BANERJEE, ABHIJIT",132352,Stanford University,"JACKSON, MATTHEW O",281822,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Tufts University,"KINNAN, CYNTHIA",399628,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,"University of California, Berkeley","MIGUEL, EDWARD ANDREW",79682,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,"University of Chicago, The","KREMER, MICHAEL",240847,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,University of Virginia,"CHIPLUNKAR, GAURAV",1019671,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Yale University,"ABALUCK, JASON",541005,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Yale University,"GOLDSMITH-PINKHAM, PAUL",854016,6,0,0,0,0,0,1
"Economics, Department of","BANERJEE, ABHIJIT",132352,Yale University,"GONSALVES, GREGG STEVEN",825599,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Yale University,"MOBARAK, MUSHFIQ",232412,1,0,0,0,0,0,0
"Economics, Department of","BANERJEE, ABHIJIT",132352,Yale University,"PANDE, ROHINI",241240,1,0,0,0,0,0,0
"Economics, Department of","BERAJA, MARTIN ALBERTO",827676,Harvard University,"YANG, DAVID",1173746,2,0,0,0,0,0,0
"Economics, Department of","BERAJA, MARTIN ALBERTO",827676,"University of Chicago, The","ADAO, RODRIGO",901825,1,0,0,0,0,0,0
"Economics, Department of","BERAJA, MARTIN ALBERTO",827676,"University of Texas at Austin, The","PANDALAI-NAYAR, NITYA",805016,1,0,0,0,0,0,0
"Economics, Department of","BLANCHARD, OLIVIER JEAN",10572,Columbia University,"STIGLITZ, JOSEPH E",167566,1,0,0,0,0,0,0
"Economics, Department of","BLANCHARD, OLIVIER JEAN",10572,Harvard University,"ROGOFF, KENNETH",162919,1,1,0,0,0,0,0
"Economics, Department of","BLANCHARD, OLIVIER JEAN",10572,Harvard University,"SUMMERS, LAWRENCE H",88262,0,2,0,0,0,0,0
"Economics, Department of","BLANCHARD, OLIVIER JEAN",10572,"University of Chicago, The","RAJAN, RAGHURAM",77937,0,1,0,0,0,0,0
"Economics, Department of","CABALLERO, RICARDO J",16278,"University of California, Berkeley","GOURINCHAS, PIERRE-OLIVIER",47084,1,0,0,0,0,0,0
"Economics, Department of","CABALLERO, RICARDO J",16278,Yale University,"SIMSEK, ALP",627135,5,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Boston University,"FERNANDEZ-VAL, IVAN",141900,2,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Brandeis University,"ZHU, YINCHU",845268,4,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Cornell University,"KATO, KENGO",956991,1,0,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Emory University,"PENG, LIMIN",75684,0,1,0,0,0,0,0
"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,Harvard University,"ROBINS, JAMES M",240664,1,0,0,0,0,0,0
