Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of",New York University,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",New York University,"Cell Biology, Department of",3,3,0,0,0,0,0,0
"Biology, Department of",New York University,"Microbiology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",New York University,"Pathology, Department of",6,7,0,0,0,0,0,0
"Biology, Department of",New York University,"Neuroscience and Physiology, Department of",2,2,0,0,0,0,0,0
"Biology, Department of",North Carolina State University,"Biological and Agricultural Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",North Carolina State University,"Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Chemical Engineering, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Chemistry and Chemical Biology, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Marine and Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Electrical and Computer Engineering, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Mechanical and Industrial Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Physics, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northeastern University,"Bioengineering, Department of",1,2,0,0,0,0,0,0
"Biology, Department of",Northern Arizona University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Engineering Science and Applied Mathematics, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Cell and Developmental Biology, Department of",1,3,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Pharmacology, Department of",4,3,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Molecular Biosciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Biological Sciences, Program in",1,1,0,0,0,0,0,0
"Biology, Department of",Northwestern University,"Neuroscience, Department of",1,1,0,0,0,0,0,0
"Biology, Department of",Nova Southeastern University,"Population Health Sciences, Department of",1,1,0,0,0,0,0,0
"Biology, Department of","Ohio State University, The","Civil, Environmental and Geodetic Engineering, Department of",1,2,0,0,0,0,0,0
"Biology, Department of","Ohio State University, The","Microbiology, Department of",1,2,0,0,0,0,0,0
