Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of","DRENNAN, CATHY L",175862,University of Michigan,"RAGSDALE, STEPHEN W",95513,2,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,"University of Texas at Austin, The","LIU, HUNG-WEN",365077,1,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,University of Wisconsin - Madison,"BERGMANN, UWE",1180956,1,0,0,0,0,0,0
"Biology, Department of","DRENNAN, CATHY L",175862,Vanderbilt University,"YANG, ZHONGYUE JOHN",837408,1,0,0,0,0,0,0
"Biology, Department of","GEHRING, MARY",412245,"University of California, Berkeley","WILLIAMS, BEN",1181014,2,0,0,0,0,0,0
"Biology, Department of","GROSSMAN, ALAN D",176390,Texas A&M University,"ERICKSON, JAMES W",32041,1,0,0,0,0,0,0
"Biology, Department of","GROSSMAN, ALAN D",176390,Texas A&M University,"SIEGELE, DEBORAH A",294377,1,0,0,0,0,0,0
"Biology, Department of","GROSSMAN, ALAN D",176390,"University of California, San Francisco","GROSS, CAROL",40914,1,0,0,0,0,0,0
"Biology, Department of","GROSSMAN, ALAN D",176390,University of Nebraska at Omaha,"GUISBERT, ERIC",745489,1,0,0,0,0,0,0
"Biology, Department of","GUARENTE, LEONARD PERSHING",48651,Harvard University,"SINCLAIR, DAVID A",165984,1,0,0,0,0,0,0
"Biology, Department of","GUARENTE, LEONARD PERSHING",48651,Tufts University,"MOZAFFARIAN, DARIUSH",383397,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Harvard University,"NAGEL, ZACHARY D",788197,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Icahn School of Medicine at Mount Sinai,"JIANG, TINGTING",1825027,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"BIRNBAUM, MICHAEL E",827631,2,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"BURGE, CHRISTOPHER B",135419,0,0,0,0,1,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"IRVINE, DARRELL J",60069,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"JACKS, TYLER E",50211,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"LAUFFENBURGER, DOUGLAS A",58851,2,0,0,0,0,2,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"LEES, JACQUELINE",59618,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"MANALIS, SCOTT R",176243,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"SANCHEZ-RIVERA, FRANCISCO JAVIER",1351825,2,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"SHARP, PHILLIP A",122664,0,0,0,0,1,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"SOTO FELICIANO, YADIRA M",1275077,2,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"VANDER HEIDEN, MATTHEW G",412247,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"WALKER, GRAHAM C",176500,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Massachusetts Institute of Technology,"YAFFE, MICHAEL B",99938,0,0,0,0,1,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Pennsylvania State University - University Park,"PRITCHARD, JUSTIN R",839089,1,0,0,0,0,2,0
"Biology, Department of","HEMANN, MICHAEL",46757,"Stony Brook University, State University of New York","POWERS, ROBERT",94243,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,"University of California, Los Angeles","ZAMUDIO, JESSE R",802396,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,University of Massachusetts Medical School,"HAYNES, COLE M",361636,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,University of Massachusetts Medical School,"LEE, MICHAEL J",755920,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,University of Pennsylvania,"FELDSER, DAVID M",730002,1,0,0,0,0,0,0
"Biology, Department of","HEMANN, MICHAEL",46757,Yale University,"DIMITROVA, NADYA",783713,1,0,0,0,0,0,0
"Biology, Department of","HENRY, WHITNEY",1850526,Massachusetts Institute of Technology,"WEINBERG, ROBERT A",94944,1,0,0,0,0,0,0
"Biology, Department of","HENRY, WHITNEY",1850526,University of Pennsylvania,"TAABAZUING, CORNELIUS",1793208,1,0,0,0,0,0,0
"Biology, Department of","HORVITZ, HOWARD ROBERT",48052,Massachusetts Institute of Technology,"REDDIEN, PETER",161933,1,0,0,0,0,0,0
"Biology, Department of","HORVITZ, HOWARD ROBERT",48052,"University of Texas at Austin, The","GHOSH, DEBADYUTI",645860,1,0,0,0,0,0,0
"Biology, Department of","HORVITZ, HOWARD ROBERT",48052,Yale University,"NITABACH, MICHAEL N",72958,1,0,0,0,0,0,0
