Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Lowell,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Massachusetts Lowell,"Environmental, Earth and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Miami,"Ocean Sciences, Department of",3,7,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Miami,"Marine Biology and Ecology, Department of",3,4,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Miami,"Marine Geosciences, Department of",1,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Ecology and Evolutionary Biology, Department of",3,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Epidemiology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Mechanical Engineering, Department of",1,0,0,0,0,1,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Pathology, Department of",2,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Environment and Sustainability, School for",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Michigan,"Earth and Environmental Science, Department of",4,7,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Minnesota, Twin Cities","Biochemistry, Molecular Biology and Biophysics, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Minnesota, Twin Cities","Chemistry, Department of",1,5,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Minnesota, Twin Cities","Civil, Environmental, and Geo- Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Minnesota, Twin Cities","Soil, Water and Climate, Department of",2,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Minnesota, Twin Cities","Earth and Environmental Sciences, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Nebraska - Lincoln,"Agronomy and Horticulture, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",University of Nebraska - Lincoln,"Earth and Atmospheric Sciences, Department of",1,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of","University of Nevada, Las Vegas","Life Sciences, School of",1,1,0,0,0,0,0,0
