Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"JAENISCH, RUDOLF",288069,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"KELLIS, MANOLIS",53694,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"KIESSLING, LAURA L",60109,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"LANGER, ROBERT S",83112,0,0,0,0,0,20,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"SARKAR, DEBLINA",837099,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"SO, PETER T. C",14958,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"SOLJACIC, MARIN",104902,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"TEGMARK, MAX ERIK",168639,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"TSAI, LI-HUEI",176373,5,0,0,0,2,1,2
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"WILSON, MATTHEW A",129535,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Massachusetts Institute of Technology,"YANG, GUANGYU",1351827,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Montana State University,"DROBIZHEV, MIKHAIL",140275,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,New Jersey Institute of Technology,"ROTSTEIN, HORACIO G",250374,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,New York University,"SANJANA, NEVILLE E",787757,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Northwestern University,"MARKOULAKI, STYLIANI",1809593,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Northwestern University,"TYO, KEITH EDWARD JAGGARD",399401,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"ADEY, ANDREW C",744284,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"CHANG, YOUNG HWAN",976671,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"CHIN, KOEI",493093,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"COUSSENS, LISA M",21914,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"DEMIR, EMEK",1093073,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"FEILER, HEIDI S",493089,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Oregon Health & Science University,"THOMAS, GEORGE V",293662,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Princeton University,"KRIENEN, FENNA",1763190,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Princeton University,"ZHONG, ELLEN",1763165,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Purdue University,"OTTO, KEVIN JOHN",754929,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,"Scripps Research Institute (California), The","JIN, XIN",1587623,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"ANGELO, ROBERT MICHAEL",808751,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"CLANDININ, THOMAS",137232,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"CURTIS, CHRISTINA",632135,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"DEISSEROTH, KARL",1795220,0,0,0,0,0,11,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"FATAHALIAN, KAYVON",399136,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"FORD, JAMES M",33646,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"GAO, ALEX",1777601,1,0,0,0,0,1,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"GREENLEAF, WILLIAM",521696,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"KUNDAJE, ANSHUL BHARAT",632117,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"LIN, MICHAEL Z",408386,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"NOLAN, GARRY P",85247,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"SHEN, JEANNE",864760,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"SKYLAR-SCOTT, MARK A",958793,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"SNYDER, MICHAEL P",281942,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"SUDHOF, THOMAS C",282058,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"TIBSHIRANI, ROBERT J",169045,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"WERNIG, MARIUS",282265,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,Stanford University,"WEST, ROBERT BURNARD",312679,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,SUNY Upstate Medical University,"VIAPIANO, MARIANO S",111449,1,0,0,0,0,0,0
