Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Biomedical Engineering, Department of",5,4,0,0,0,0,5,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Computer Science, Department of",2,1,0,0,0,0,1,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Electrical and Computer Engineering, Department of",3,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Machine Learning, Department of",3,0,0,0,11,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,Neuroscience Institute,2,2,0,0,0,0,3,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,Human-Computer Interaction Institute,3,2,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,Language Technology Institute,5,3,0,0,24,0,0,0
"Media Arts and Sciences, Program in",Carnegie Mellon University,Robotics Institute,1,0,0,0,0,0,2,0
"Media Arts and Sciences, Program in",Case Western Reserve University,"Chemistry, Department of",1,0,0,0,0,2,0,0
"Media Arts and Sciences, Program in",Clemson University,"Mathematical and Statistical Sciences, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Clemson University,"Computing, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","College of William & Mary, The","Computer Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Colorado State University,"Computer Science, Department of",2,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Colorado State University,"Systems Engineering, Program in",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Biological Sciences, Department of",1,6,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Environmental Health Sciences, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Industrial Engineering and Operations Research, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Sociology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Statistics, Department of",1,6,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Columbia University,"Systems Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Computational Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Communication, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Design and Environmental Analysis, Department of",1,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Mechanical and Aerospace Engineering, School of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Information Science, Department of",2,0,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Cornell University,"Design Tech, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Dartmouth College,"Computer Science, Department of",1,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Dartmouth College,"Engineering, Thayer School of",2,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in",DePaul University,"Computing, The School of",1,3,0,0,3,0,0,0
"Media Arts and Sciences, Program in",Drexel University,"Computer Science, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Duke University,"Biomedical Engineering, Department of",2,4,0,0,0,0,3,0
"Media Arts and Sciences, Program in",Duke University,"Pathology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Duke University,"Pharmacology and Cancer Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Duke University,"Psychology and Neuroscience, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Duke University,"Biostatistics and Bioinformatics, Department of",3,3,0,0,0,0,3,0
"Media Arts and Sciences, Program in",Duke University,"Population Health Sciences, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Duke University,"Management and Organizations, Department of",1,1,0,0,0,0,0,0
