Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","JAAKKOLA, TOMMI S",50192,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","JEGELKA, STEFANIE SABRINA",789740,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","LANG, JEFFREY H",58424,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Materials Science and Engineering, Department of","LI, JU",488102,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","MATUSIK, WOJCIECH",488080,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Electrical Engineering and Computer Sciences, Department of","NIROUI, FARNAZ",863944,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Materials Science and Engineering, Department of","OLIVETTI, ELSA A",779104,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,14,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemistry, Department of","SWAGER, TIMOTHY M",125401,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemical Engineering, Department of","TISDALE, WILLIAM",544459,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Mechanical Engineering, Department of","WANG, EVELYN",112673,4,0,0,1,0,0,0
"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,"Chemistry, Department of","WILLARD, ADAM P",627131,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","DAO, MING",432434,"Materials Science and Engineering, Department of","LI, JU",488102,2,0,0,0,0,3,0
"Materials Science and Engineering, Department of","DAO, MING",432434,"Materials Science and Engineering, Department of","ORTIZ, CHRISTINE",159170,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","DAO, MING",432434,"Biological Engineering, Department of","SO, PETER T. C",14958,0,0,0,1,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","CARTER, W CRAIG",287251,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","CHIANG, YET-MING",136907,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Physics, Department of","COMIN, RICCARDO",827646,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Electrical Engineering and Computer Sciences, Department of","ENGLUND, DIRK R",261298,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Mechanical Engineering, Department of","GOPINATH, ASHWIN",1108323,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","HU, JUEJUN",390730,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","JARAMILLO, RAFAEL",789757,6,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","LI, JU",488102,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Chemistry, Department of","NELSON, KEITH ADAM",158105,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Chemical Engineering, Department of","ROMAN, YURIY",412249,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,8,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","ROSS, FRANCES MARY",884356,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","TASAN, CEMAL",827638,4,0,0,0,1,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","TULLER, HARRY L",90491,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,5,0,0,0,0,0,0
