Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",Rice University,"Materials Science and NanoEngineering, Department of",7,14,0,0,0,0,1,0
"Materials Science and Engineering, Department of",Miami University,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Brigham Young University,"Mechanical Engineering, Department of",1,1,0,0,1,0,0,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Chemical and Biomolecular Engineering, Department of",1,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Electrical and Computer Engineering, Department of",3,19,0,0,0,0,5,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Materials Science and Engineering, Department of",5,5,0,0,0,0,1,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Mechanical Science and Engineering, Department of",1,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of",University of Illinois at Urbana-Champaign,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Connecticut,"Mechanical Engineering, Department of",2,0,0,0,2,0,25,0
"Materials Science and Engineering, Department of",University of Delaware,"Biological Sciences, Department of",1,0,0,0,1,0,0,0
