Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of",University of Pennsylvania,"Earth and Environmental Science, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Pennsylvania,"Physics and Astronomy, Department of",1,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Northwestern University,"Earth and Planetary Science, Department of",3,0,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Vanderbilt University,"Earth and Environmental Sciences, Department of",1,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Vanderbilt University,"Mathematics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Vanderbilt University,"Physics and Astronomy, Department of",1,101,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Vanderbilt University,"Management, Graduate School of",1,101,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Northern Arizona University,"Earth and Sustainability, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Northern Arizona University,"Astronomy and Planetary Science, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",North Carolina State University,"Marine, Earth and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",North Carolina State University,"Physics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Dartmouth,"Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Dartmouth,"Estuarine and Ocean Sciences, Department of",3,4,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Dartmouth,"Mechanical Engineering, Department of",1,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Syracuse University,"Earth and Environmental Sciences, Department of",1,5,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Alabama, The","Aerospace Engineering and Mechanics, Department of",1,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Alabama, The","Electrical and Computer Engineering, Department of",2,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Alabama, The","Physics and Astronomy, Department of",1,9,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Amherst,"Anthropology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Amherst,"Electrical and Computer Engineering, Department of",1,1,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Massachusetts Amherst,"Earth, Geographic, and Climate Sciences, Department of",4,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Brigham Young University,"Physics and Astronomy, Department of",3,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Brigham Young University,"Geological Sciences, Department of",2,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Northeastern University,"Electrical and Computer Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Northeastern University,"Mechanical and Industrial Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Portland State University,"Anthropology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Irvine","Chemistry, Department of",1,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Irvine","Earth System Science, Department of",4,9,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Irvine","Physics and Astronomy, Department of",2,22,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Atmospheric and Oceanic Sciences, Department of",4,5,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Chemistry and Biochemistry, Department of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Earth, Planetary, and Space Sciences, Department of",5,6,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Ecology and Evolutionary Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Physics and Astronomy, Department of",1,18,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Astronomy and Astrophysics, Division of",1,18,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of California, Los Angeles","Environment and Sustainability, Institute of the",3,4,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Cincinnati, The","Geosciences, Department of",2,6,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Cincinnati, The","Anthropology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Biosystems and Agricultural Engineering, Department of",1,7,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Civil and Environmental Engineering, Department of",1,7,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Plant, Soil, and Microbial Sciences, Department of",2,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Earth and Environmental Sciences, Department of",1,1,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Microbiology, Genetics, and Immunology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Physics and Astronomy, Department of",2,31,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Michigan State University,"Integrative Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Utah, The","Biochemistry, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Utah, The","Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","University of Utah, The","Geology and Geophysics, Department of",2,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Tufts University,"Physics and Astronomy, Department of",1,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Tufts University,"Earth and Climate Sciences, Department of",2,6,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Earth and Space Exploration, School of",13,33,1,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Geographical Sciences and Urban Planning, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Human Evolution and Social Change, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Sustainability, School of",1,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Molecular Sciences, School of",2,5,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Arizona State University,"Complex Adaptive Systems, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Virginia,"Astronomy, Department of",5,31,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Virginia,"Environmental Sciences, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Hawai'i - Manoa,"Earth Sciences, Department of",2,6,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Hawai'i - Manoa,"Oceanography, Department of",8,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Wyoming,"Geology and Geophysics, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Connecticut,"Computer Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Connecticut,"Molecular and Cell Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Connecticut,"Allied Health Sciences, Department of",1,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Connecticut,"Geosciences, Department of",1,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Southern California,"Biological Sciences, Department of",7,6,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Southern California,"Earth Sciences, Department of",6,12,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Southern California,"Electrical and Computer Engineering, Department of",1,2,0,0,2,0,0,0
