Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Lehigh University,"HOLTEN-ANDERSEN, NIELS",544514,4,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Lehigh University,"PAKZAD, SHAMIM N",179372,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"CHEN, GANG",287297,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"GROSSMAN, JEFFREY C",412313,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"GUO, MING",789760,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"KONG, JING",151147,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"MCKINLEY, GARETH H",412357,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"PALACIOS, TOMAS",113951,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"SANTI, PAOLO",1108315,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"SHAO-HORN, YANG",165211,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,Massachusetts Institute of Technology,"ZIPORYN, EVAN",412368,1,0,0,0,0,0,0
